2015,mm,dd,HH,SEK/kWh,C,COP
613,1,26,13,0.87,0.2,4.611599999999999
614,1,26,14,0.87,0.3,4.6174
615,1,26,15,0.88,0.6,4.634799999999999
616,1,26,16,0.88,0.6,4.634799999999999
617,1,26,17,0.88,0.4,4.6232
618,1,26,18,0.89,0.4,4.6232
619,1,26,19,0.89,0.3,4.6174
620,1,26,20,0.88,0.2,4.611599999999999
621,1,26,21,0.87,0.2,4.611599999999999
622,1,26,22,0.86,0.2,4.611599999999999
623,1,26,23,0.64,0.2,4.611599999999999
624,1,26,24,0.63,0.2,4.611599999999999
625,1,27,1,0.62,0.1,4.6057999999999995
626,1,27,2,0.62,0.1,4.6057999999999995
627,1,27,3,0.62,-0.1,4.5942
628,1,27,4,0.62,-0.3,4.582599999999999
629,1,27,5,0.62,-0.3,4.582599999999999
630,1,27,6,0.85,-0.3,4.582599999999999
631,1,27,7,0.86,0.2,4.611599999999999
632,1,27,8,0.87,0.1,4.6057999999999995
633,1,27,9,0.88,0.2,4.611599999999999
634,1,27,10,0.88,0.3,4.6174
635,1,27,11,0.88,0.4,4.6232
636,1,27,12,0.88,0.5,4.629
637,1,27,13,0.88,0.5,4.629
638,1,27,14,0.88,0.6,4.634799999999999
639,1,27,15,0.88,0.5,4.629
640,1,27,16,0.88,0.3,4.6174
641,1,27,17,0.88,0.3,4.6174
642,1,27,18,0.89,0.1,4.6057999999999995
643,1,27,19,0.91,-0.2,4.5884
644,1,27,20,0.88,-0.6,4.5652
645,1,27,21,0.87,-0.7,4.559399999999999
646,1,27,22,0.87,-1.0,4.542
647,1,27,23,0.65,-0.7,4.559399999999999
648,1,27,24,0.64,-1.4,4.5188
649,1,28,1,0.63,-2.3,4.4666
650,1,28,2,0.63,-2.5,4.455
651,1,28,3,0.62,-1.4,4.5188
652,1,28,4,0.62,-0.3,4.582599999999999
653,1,28,5,0.62,0.4,4.6232
654,1,28,6,0.84,0.9,4.6522
655,1,28,7,0.86,1.0,4.6579999999999995
656,1,28,8,0.87,1.3,4.6754
657,1,28,9,0.87,1.6,4.6928
658,1,28,10,0.87,1.9,4.7101999999999995
659,1,28,11,0.87,2.0,4.715999999999999
660,1,28,12,0.86,2.1,4.7218
661,1,28,13,0.86,2.4,4.739199999999999
662,1,28,14,0.86,2.3,4.7334
663,1,28,15,0.86,2.3,4.7334
664,1,28,16,0.86,2.1,4.7218
665,1,28,17,0.86,2.1,4.7218
666,1,28,18,0.87,2.1,4.7218
667,1,28,19,0.86,2.1,4.7218
668,1,28,20,0.86,2.3,4.7334
669,1,28,21,0.85,2.1,4.7218
670,1,28,22,0.85,2.0,4.715999999999999
671,1,28,23,0.63,2.0,4.715999999999999
672,1,28,24,0.61,1.8,4.7044
673,1,29,1,0.6,1.8,4.7044
674,1,29,2,0.6,1.9,4.7101999999999995
675,1,29,3,0.59,1.5,4.686999999999999
676,1,29,4,0.6,1.2,4.6696
677,1,29,5,0.61,1.4,4.6812
678,1,29,6,0.83,1.6,4.6928
679,1,29,7,0.85,1.5,4.686999999999999
680,1,29,8,0.86,1.4,4.6812
681,1,29,9,0.86,0.7,4.6406
682,1,29,10,0.86,1.0,4.6579999999999995
683,1,29,11,0.86,1.3,4.6754
684,1,29,12,0.86,1.5,4.686999999999999
685,1,29,13,0.86,1.6,4.6928
686,1,29,14,0.86,1.3,4.6754
687,1,29,15,0.86,1.6,4.6928
688,1,29,16,0.86,1.5,4.686999999999999
689,1,29,17,0.86,0.7,4.6406
690,1,29,18,0.87,-0.1,4.5942
691,1,29,19,0.87,-0.6,4.5652
692,1,29,20,0.86,-0.4,4.5767999999999995
693,1,29,21,0.86,-0.3,4.582599999999999
694,1,29,22,0.86,-0.4,4.5767999999999995
695,1,29,23,0.64,-0.3,4.582599999999999
696,1,29,24,0.63,-0.3,4.582599999999999
697,1,30,1,0.63,-0.1,4.5942
698,1,30,2,0.63,-0.3,4.582599999999999
699,1,30,3,0.63,-0.6,4.5652
700,1,30,4,0.63,-0.8,4.553599999999999
701,1,30,5,0.63,-1.4,4.5188
702,1,30,6,0.86,-1.6,4.507199999999999
703,1,30,7,0.88,-2.0,4.484
704,1,30,8,0.9,-1.7,4.501399999999999
705,1,30,9,0.97,-1.7,4.501399999999999
706,1,30,10,0.93,-1.1,4.5362
707,1,30,11,0.9,-0.2,4.5884
708,1,30,12,0.89,-0.4,4.5767999999999995
709,1,30,13,0.88,-0.1,4.5942
710,1,30,14,0.88,0.4,4.6232
711,1,30,15,0.88,0.3,4.6174
712,1,30,16,0.88,0.3,4.6174
713,1,30,17,0.88,0.3,4.6174
714,1,30,18,0.89,0.1,4.6057999999999995
715,1,30,19,0.89,-0.1,4.5942
716,1,30,20,0.88,-0.3,4.582599999999999
717,1,30,21,0.87,-0.2,4.5884
718,1,30,22,0.86,-0.1,4.5942
719,1,30,23,0.65,-0.1,4.5942
720,1,30,24,0.64,-0.1,4.5942
721,1,31,1,0.64,-0.1,4.5942
722,1,31,2,0.64,-0.1,4.5942
723,1,31,3,0.63,-0.1,4.5942
724,1,31,4,0.63,-0.1,4.5942
725,1,31,5,0.63,-0.1,4.5942
726,1,31,6,0.63,-0.2,4.5884
727,1,31,7,0.64,-0.2,4.5884
728,1,31,8,0.64,-0.2,4.5884
729,1,31,9,0.65,-0.2,4.5884
730,1,31,10,0.65,-0.1,4.5942
731,1,31,11,0.65,-0.1,4.5942
732,1,31,12,0.65,-0.1,4.5942
733,1,31,13,0.65,-0.1,4.5942
734,1,31,14,0.65,-0.1,4.5942
735,1,31,15,0.64,-0.1,4.5942
736,1,31,16,0.65,-0.1,4.5942
737,1,31,17,0.65,-0.1,4.5942
738,1,31,18,0.66,-0.1,4.5942
739,1,31,19,0.66,-0.2,4.5884
740,1,31,20,0.65,-0.2,4.5884
741,1,31,21,0.65,-0.2,4.5884
742,1,31,22,0.64,-0.3,4.582599999999999
743,1,31,23,0.64,-0.3,4.582599999999999
744,1,31,24,0.63,-0.3,4.582599999999999
745,2,1,1,0.63,-0.3,4.582599999999999
746,2,1,2,0.63,-0.3,4.582599999999999
747,2,1,3,0.62,-0.4,4.5767999999999995
748,2,1,4,0.62,-0.3,4.582599999999999
749,2,1,5,0.62,-0.4,4.5767999999999995
750,2,1,6,0.62,-0.4,4.5767999999999995
751,2,1,7,0.63,-0.4,4.5767999999999995
752,2,1,8,0.63,-0.5,4.571
753,2,1,9,0.64,-0.3,4.582599999999999
754,2,1,10,0.65,-0.2,4.5884
755,2,1,11,0.65,-0.1,4.5942
756,2,1,12,0.65,-0.1,4.5942
757,2,1,13,0.65,-0.1,4.5942
758,2,1,14,0.65,-0.1,4.5942
759,2,1,15,0.64,-0.6,4.5652
760,2,1,16,0.65,-1.5,4.513
761,2,1,17,0.65,-2.1,4.478199999999999
762,2,1,18,0.66,-2.7,4.4434
763,2,1,19,0.66,-2.7,4.4434
764,2,1,20,0.66,-3.1,4.4201999999999995
765,2,1,21,0.65,-3.4,4.4028
766,2,1,22,0.65,-3.8,4.3796
767,2,1,23,0.64,-4.1,4.3622
768,2,1,24,0.63,-4.4,4.344799999999999
769,2,2,1,0.64,-4.7,4.3274
770,2,2,2,0.63,-5.0,4.31
771,2,2,3,0.63,-5.6,4.2752
772,2,2,4,0.63,-5.8,4.263599999999999
773,2,2,5,0.63,-7.9,4.1418
774,2,2,6,0.86,-6.1,4.2462
775,2,2,7,0.88,-6.9,4.1998
776,2,2,8,0.98,-6.7,4.211399999999999
777,2,2,9,1.02,-7.8,4.1476
778,2,2,10,1.02,-7.8,4.1476
779,2,2,11,1.01,-6.8,4.2056
780,2,2,12,0.9,-6.2,4.240399999999999
781,2,2,13,0.89,-5.4,4.2867999999999995
782,2,2,14,0.9,-5.2,4.2984
783,2,2,15,0.89,-5.0,4.31
784,2,2,16,0.94,-5.3,4.292599999999999
785,2,2,17,1.03,-5.7,4.269399999999999
786,2,2,18,1.06,-5.8,4.263599999999999
787,2,2,19,1.06,-5.9,4.2578
788,2,2,20,0.91,-6.0,4.252
789,2,2,21,0.88,-6.2,4.240399999999999
790,2,2,22,0.88,-6.3,4.2345999999999995
791,2,2,23,0.66,-6.3,4.2345999999999995
792,2,2,24,0.65,-6.3,4.2345999999999995
793,2,3,1,0.65,-6.3,4.2345999999999995
794,2,3,2,0.65,-6.2,4.240399999999999
795,2,3,3,0.64,-6.0,4.252
796,2,3,4,0.64,-5.7,4.269399999999999
797,2,3,5,0.64,-5.4,4.2867999999999995
798,2,3,6,0.87,-5.3,4.292599999999999
799,2,3,7,0.89,-5.3,4.292599999999999
800,2,3,8,1.02,-5.3,4.292599999999999
801,2,3,9,1.07,-5.5,4.281
802,2,3,10,1.07,-5.6,4.2752
803,2,3,11,1.06,-5.6,4.2752
804,2,3,12,0.95,-5.6,4.2752
805,2,3,13,0.92,-5.6,4.2752
806,2,3,14,0.93,-5.5,4.281
807,2,3,15,0.92,-5.6,4.2752
808,2,3,16,0.94,-5.7,4.269399999999999
809,2,3,17,1.05,-5.8,4.263599999999999
810,2,3,18,1.14,-5.9,4.2578
811,2,3,19,1.15,-6.0,4.252
812,2,3,20,0.98,-6.1,4.2462
813,2,3,21,0.9,-6.3,4.2345999999999995
814,2,3,22,0.89,-6.3,4.2345999999999995
815,2,3,23,0.66,-6.3,4.2345999999999995
816,2,3,24,0.66,-6.3,4.2345999999999995
817,2,4,1,0.66,-6.2,4.240399999999999
818,2,4,2,0.66,-6.1,4.2462
819,2,4,3,0.65,-6.1,4.2462
820,2,4,4,0.66,-6.0,4.252
821,2,4,5,0.66,-5.8,4.263599999999999
822,2,4,6,0.89,-5.6,4.2752
823,2,4,7,0.93,-5.4,4.2867999999999995
824,2,4,8,1.06,-5.2,4.2984
825,2,4,9,1.17,-5.1,4.3042
826,2,4,10,1.17,-4.9,4.315799999999999
827,2,4,11,1.15,-4.6,4.3332
828,2,4,12,1.11,-4.2,4.3564
829,2,4,13,1.01,-3.7,4.3854
830,2,4,14,1.03,-3.3,4.4086
831,2,4,15,1.03,-3.3,4.4086
832,2,4,16,1.05,-3.5,4.396999999999999
833,2,4,17,1.05,-3.6,4.3911999999999995
834,2,4,18,1.15,-3.7,4.3854
835,2,4,19,1.17,-3.8,4.3796
836,2,4,20,1.01,-3.9,4.373799999999999
837,2,4,21,0.94,-4.1,4.3622
838,2,4,22,0.92,-4.2,4.3564
839,2,4,23,0.68,-4.4,4.344799999999999
840,2,4,24,0.67,-4.2,4.3564
841,2,5,1,0.67,-4.3,4.3506
842,2,5,2,0.66,-4.3,4.3506
843,2,5,3,0.66,-4.3,4.3506
844,2,5,4,0.66,-4.2,4.3564
845,2,5,5,0.66,-4.0,4.367999999999999
846,2,5,6,0.88,-4.0,4.367999999999999
847,2,5,7,0.93,-4.1,4.3622
848,2,5,8,1.06,-4.1,4.3622
849,2,5,9,1.16,-3.9,4.373799999999999
850,2,5,10,1.14,-3.8,4.3796
851,2,5,11,1.07,-3.7,4.3854
852,2,5,12,0.98,-4.0,4.367999999999999
853,2,5,13,0.93,-3.8,4.3796
854,2,5,14,0.97,-3.9,4.373799999999999
855,2,5,15,0.93,-3.8,4.3796
856,2,5,16,0.93,-3.6,4.3911999999999995
857,2,5,17,0.97,-3.3,4.4086
858,2,5,18,1.07,-3.3,4.4086
859,2,5,19,1.03,-3.2,4.4144
860,2,5,20,0.92,-2.9,4.4318
861,2,5,21,0.89,-3.3,4.4086
862,2,5,22,0.88,-3.6,4.3911999999999995
863,2,5,23,0.66,-3.5,4.396999999999999
864,2,5,24,0.65,-3.3,4.4086
865,2,6,1,0.65,-3.6,4.3911999999999995
866,2,6,2,0.65,-3.4,4.4028
867,2,6,3,0.64,-3.2,4.4144
868,2,6,4,0.64,-2.7,4.4434
869,2,6,5,0.65,-2.0,4.484
870,2,6,6,0.87,-1.4,4.5188
871,2,6,7,0.88,-1.1,4.5362
872,2,6,8,0.94,-0.8,4.553599999999999
873,2,6,9,0.98,-0.6,4.5652
874,2,6,10,1.02,-0.4,4.5767999999999995
875,2,6,11,0.96,-0.1,4.5942
876,2,6,12,0.92,0.2,4.611599999999999
877,2,6,13,0.89,0.3,4.6174
878,2,6,14,0.88,0.6,4.634799999999999
879,2,6,15,0.88,0.6,4.634799999999999
880,2,6,16,0.88,0.3,4.6174
881,2,6,17,0.88,-0.1,4.5942
882,2,6,18,1.01,-0.3,4.582599999999999
883,2,6,19,0.99,-0.8,4.553599999999999
884,2,6,20,0.88,-3.0,4.425999999999999
885,2,6,21,0.87,-2.3,4.4666
886,2,6,22,0.87,-1.5,4.513
887,2,6,23,0.65,-2.2,4.4723999999999995
888,2,6,24,0.65,-3.0,4.425999999999999
889,2,7,1,0.64,-3.4,4.4028
890,2,7,2,0.64,-4.0,4.367999999999999
891,2,7,3,0.63,-2.0,4.484
892,2,7,4,0.63,-1.0,4.542
893,2,7,5,0.63,-0.7,4.559399999999999
894,2,7,6,0.63,-0.8,4.553599999999999
895,2,7,7,0.63,-0.5,4.571
896,2,7,8,0.64,-0.2,4.5884
897,2,7,9,0.64,0.3,4.6174
898,2,7,10,0.64,1.2,4.6696
899,2,7,11,0.64,2.5,4.744999999999999
900,2,7,12,0.64,3.1,4.7798
901,2,7,13,0.63,3.0,4.774
902,2,7,14,0.63,3.0,4.774
903,2,7,15,0.63,3.0,4.774
904,2,7,16,0.63,2.6,4.7508
905,2,7,17,0.63,1.8,4.7044
906,2,7,18,0.64,0.9,4.6522
907,2,7,19,0.64,0.9,4.6522
908,2,7,20,0.64,0.8,4.6464
909,2,7,21,0.63,-0.2,4.5884
910,2,7,22,0.63,-0.5,4.571
911,2,7,23,0.62,-0.9,4.5478
912,2,7,24,0.62,-1.5,4.513
913,2,8,1,0.62,-1.8,4.4956
914,2,8,2,0.62,-1.9,4.4898
915,2,8,3,0.62,-2.1,4.478199999999999
916,2,8,4,0.62,-2.4,4.4608
917,2,8,5,0.62,-2.3,4.4666
918,2,8,6,0.62,-2.9,4.4318
919,2,8,7,0.62,-2.8,4.4376
920,2,8,8,0.62,-3.3,4.4086
921,2,8,9,0.63,-3.4,4.4028
922,2,8,10,0.63,-2.7,4.4434
923,2,8,11,0.64,-1.9,4.4898
924,2,8,12,0.64,-1.5,4.513
925,2,8,13,0.64,-0.9,4.5478
926,2,8,14,0.64,-0.5,4.571
927,2,8,15,0.64,-0.9,4.5478
928,2,8,16,0.64,-1.0,4.542
929,2,8,17,0.65,-1.0,4.542
930,2,8,18,0.67,0.3,4.6174
931,2,8,19,0.67,1.1,4.663799999999999
932,2,8,20,0.66,1.3,4.6754
933,2,8,21,0.65,1.3,4.6754
934,2,8,22,0.64,1.5,4.686999999999999
935,2,8,23,0.64,2.0,4.715999999999999
936,2,8,24,0.63,2.3,4.7334
937,2,9,1,0.63,2.2,4.7276
938,2,9,2,0.62,2.3,4.7334
939,2,9,3,0.62,2.0,4.715999999999999
940,2,9,4,0.62,2.0,4.715999999999999
941,2,9,5,0.63,1.9,4.7101999999999995
942,2,9,6,0.84,2.5,4.744999999999999
943,2,9,7,0.85,0.9,4.6522
944,2,9,8,0.87,1.6,4.6928
945,2,9,9,0.88,1.7,4.6986
946,2,9,10,0.88,3.7,4.8145999999999995
947,2,9,11,0.88,3.8,4.820399999999999
948,2,9,12,0.88,4.1,4.8378
949,2,9,13,0.87,4.4,4.8552
950,2,9,14,0.87,6.0,4.9479999999999995
951,2,9,15,0.87,5.8,4.9364
952,2,9,16,0.87,5.2,4.901599999999999
953,2,9,17,0.88,4.3,4.849399999999999
954,2,9,18,0.89,4.4,4.8552
955,2,9,19,0.88,5.4,4.9132
956,2,9,20,0.88,5.3,4.9074
957,2,9,21,0.87,6.2,4.9596
958,2,9,22,0.86,6.0,4.9479999999999995
959,2,9,23,0.65,5.7,4.9306
960,2,9,24,0.64,5.4,4.9132
961,2,10,1,0.62,5.1,4.8957999999999995
962,2,10,2,0.62,4.6,4.8668
963,2,10,3,0.62,2.6,4.7508
964,2,10,4,0.62,3.7,4.8145999999999995
965,2,10,5,0.63,2.0,4.715999999999999
966,2,10,6,0.85,0.8,4.6464
967,2,10,7,0.86,0.8,4.6464
968,2,10,8,0.88,0.7,4.6406
969,2,10,9,0.88,2.3,4.7334
970,2,10,10,0.88,3.1,4.7798
971,2,10,11,0.88,3.4,4.797199999999999
972,2,10,12,0.88,3.5,4.803
973,2,10,13,0.87,5.4,4.9132
974,2,10,14,0.87,5.2,4.901599999999999
975,2,10,15,0.87,5.5,4.919
976,2,10,16,0.87,5.3,4.9074
977,2,10,17,0.87,4.0,4.832
978,2,10,18,0.88,3.2,4.7856
979,2,10,19,0.88,3.3,4.791399999999999
980,2,10,20,0.87,2.6,4.7508
981,2,10,21,0.87,1.6,4.6928
982,2,10,22,0.86,0.8,4.6464
983,2,10,23,0.65,0.1,4.6057999999999995
984,2,10,24,0.64,0.2,4.611599999999999
985,2,11,1,0.63,4.3,4.849399999999999
986,2,11,2,0.63,3.7,4.8145999999999995
987,2,11,3,0.63,1.8,4.7044
988,2,11,4,0.63,2.6,4.7508
989,2,11,5,0.63,2.8,4.7623999999999995
990,2,11,6,0.86,2.9,4.768199999999999
991,2,11,7,0.87,2.0,4.715999999999999
992,2,11,8,1.05,-0.2,4.5884
993,2,11,9,1.05,-0.8,4.553599999999999
994,2,11,10,0.99,0.1,4.6057999999999995
995,2,11,11,0.97,2.6,4.7508
996,2,11,12,0.88,4.8,4.878399999999999
997,2,11,13,0.88,4.5,4.861
998,2,11,14,0.88,4.2,4.8435999999999995
999,2,11,15,0.88,2.5,4.744999999999999
1000,2,11,16,0.88,3.0,4.774
1001,2,11,17,0.88,2.5,4.744999999999999
1002,2,11,18,1.05,2.6,4.7508
1003,2,11,19,1.02,2.2,4.7276
1004,2,11,20,0.88,1.8,4.7044
1005,2,11,21,0.87,1.7,4.6986
1006,2,11,22,0.87,1.6,4.6928
1007,2,11,23,0.65,1.5,4.686999999999999
1008,2,11,24,0.64,1.5,4.686999999999999
1009,2,12,1,0.63,1.5,4.686999999999999
1010,2,12,2,0.63,1.6,4.6928
1011,2,12,3,0.63,1.7,4.6986
1012,2,12,4,0.63,1.7,4.6986
1013,2,12,5,0.63,1.7,4.6986
1014,2,12,6,0.85,1.7,4.6986
1015,2,12,7,0.86,2.0,4.715999999999999
1016,2,12,8,0.94,2.1,4.7218
1017,2,12,9,1.01,2.0,4.715999999999999
1018,2,12,10,0.99,2.6,4.7508
1019,2,12,11,0.99,2.6,4.7508
1020,2,12,12,0.92,2.8,4.7623999999999995
1021,2,12,13,0.91,2.6,4.7508
1022,2,12,14,0.97,2.7,4.7566
1023,2,12,15,0.97,2.6,4.7508
1024,2,12,16,1.01,2.5,4.744999999999999
1025,2,12,17,1.06,2.4,4.739199999999999
1026,2,12,18,1.14,2.2,4.7276
1027,2,12,19,1.26,2.3,4.7334
1028,2,12,20,1.01,2.1,4.7218
1029,2,12,21,0.9,2.0,4.715999999999999
1030,2,12,22,0.88,2.0,4.715999999999999
1031,2,12,23,0.66,1.6,4.6928
1032,2,12,24,0.65,1.8,4.7044
1033,2,13,1,0.65,1.5,4.686999999999999
1034,2,13,2,0.64,1.5,4.686999999999999
1035,2,13,3,0.64,1.0,4.6579999999999995
1036,2,13,4,0.64,0.7,4.6406
1037,2,13,5,0.64,0.6,4.634799999999999
1038,2,13,6,0.86,0.5,4.629
1039,2,13,7,0.87,0.7,4.6406
1040,2,13,8,1.15,0.7,4.6406
1041,2,13,9,1.15,0.7,4.6406
1042,2,13,10,1.08,0.8,4.6464
1043,2,13,11,1.03,1.0,4.6579999999999995
1044,2,13,12,1.01,0.4,4.6232
1045,2,13,13,0.96,0.3,4.6174
1046,2,13,14,0.92,0.8,4.6464
1047,2,13,15,0.9,0.3,4.6174
1048,2,13,16,0.91,0.2,4.611599999999999
1049,2,13,17,0.93,-0.1,4.5942
1050,2,13,18,1.03,-0.2,4.5884
1051,2,13,19,1.04,-0.3,4.582599999999999
1052,2,13,20,0.98,-0.3,4.582599999999999
1053,2,13,21,0.87,-0.3,4.582599999999999
1054,2,13,22,0.86,-0.4,4.5767999999999995
1055,2,13,23,0.65,-0.4,4.5767999999999995
1056,2,13,24,0.64,-0.7,4.559399999999999
1057,2,14,1,0.65,-0.7,4.559399999999999
1058,2,14,2,0.64,-0.7,4.559399999999999
1059,2,14,3,0.64,-1.0,4.542
1060,2,14,4,0.64,-1.4,4.5188
1061,2,14,5,0.64,-1.9,4.4898
1062,2,14,6,0.64,-3.5,4.396999999999999
1063,2,14,7,0.64,-3.4,4.4028
1064,2,14,8,0.64,-4.1,4.3622
1065,2,14,9,0.64,-3.5,4.396999999999999
1066,2,14,10,0.65,-1.8,4.4956
1067,2,14,11,0.65,-0.5,4.571
1068,2,14,12,0.65,-0.7,4.559399999999999
1069,2,14,13,0.65,-0.7,4.559399999999999
1070,2,14,14,0.65,-0.8,4.553599999999999
1071,2,14,15,0.64,-0.6,4.5652
1072,2,14,16,0.64,-0.8,4.553599999999999
1073,2,14,17,0.65,-2.1,4.478199999999999
1074,2,14,18,0.65,-3.8,4.3796
1075,2,14,19,0.65,-3.0,4.425999999999999
1076,2,14,20,0.65,-3.9,4.373799999999999
1077,2,14,21,0.64,-2.6,4.449199999999999
1078,2,14,22,0.64,-0.9,4.5478
1079,2,14,23,0.64,0.3,4.6174
1080,2,14,24,0.64,-0.2,4.5884
1081,2,15,1,0.64,-0.2,4.5884
1082,2,15,2,0.63,0.1,4.6057999999999995
1083,2,15,3,0.63,0.3,4.6174
1084,2,15,4,0.63,0.6,4.634799999999999
1085,2,15,5,0.63,0.6,4.634799999999999
1086,2,15,6,0.63,0.5,4.629
1087,2,15,7,0.63,0.4,4.6232
1088,2,15,8,0.63,0.2,4.611599999999999
1089,2,15,9,0.64,0.5,4.629
1090,2,15,10,0.64,0.6,4.634799999999999
1091,2,15,11,0.63,0.8,4.6464
1092,2,15,12,0.63,1.0,4.6579999999999995
1093,2,15,13,0.63,1.3,4.6754
1094,2,15,14,0.63,0.9,4.6522
1095,2,15,15,0.62,0.7,4.6406
1096,2,15,16,0.63,0.1,4.6057999999999995
1097,2,15,17,0.64,-0.9,4.5478
1098,2,15,18,0.64,-1.5,4.513
1099,2,15,19,0.64,-2.1,4.478199999999999
1100,2,15,20,0.64,-2.3,4.4666
1101,2,15,21,0.64,-2.2,4.4723999999999995
1102,2,15,22,0.64,-2.3,4.4666
1103,2,15,23,0.63,-2.6,4.449199999999999
1104,2,15,24,0.63,-2.6,4.449199999999999
1105,2,16,1,0.63,-2.1,4.478199999999999
1106,2,16,2,0.63,-1.5,4.513
1107,2,16,3,0.62,-1.4,4.5188
1108,2,16,4,0.63,-1.4,4.5188
1109,2,16,5,0.63,-1.3,4.5245999999999995
1110,2,16,6,0.85,-1.2,4.530399999999999
1111,2,16,7,0.86,-1.3,4.5245999999999995
1112,2,16,8,0.86,-1.2,4.530399999999999
1113,2,16,9,0.87,-1.4,4.5188
1114,2,16,10,0.87,-1.2,4.530399999999999
1115,2,16,11,0.87,-0.9,4.5478
1116,2,16,12,0.87,-0.6,4.5652
1117,2,16,13,0.86,-0.3,4.582599999999999
1118,2,16,14,0.86,-0.3,4.582599999999999
1119,2,16,15,0.86,-0.3,4.582599999999999
1120,2,16,16,0.87,-0.3,4.582599999999999
1121,2,16,17,0.87,-0.1,4.5942
1122,2,16,18,0.88,-0.3,4.582599999999999
1123,2,16,19,0.87,-0.5,4.571
1124,2,16,20,0.87,-0.9,4.5478
1125,2,16,21,0.86,-0.9,4.5478
1126,2,16,22,0.86,-0.8,4.553599999999999
1127,2,16,23,0.64,-0.7,4.559399999999999
1128,2,16,24,0.64,-0.6,4.5652
1129,2,17,1,0.63,-0.6,4.5652
1130,2,17,2,0.63,-0.4,4.5767999999999995
1131,2,17,3,0.63,-0.3,4.582599999999999
1132,2,17,4,0.63,-0.3,4.582599999999999
1133,2,17,5,0.64,-0.9,4.5478
1134,2,17,6,0.86,-0.6,4.5652
1135,2,17,7,0.86,-0.6,4.5652
1136,2,17,8,1.06,-0.7,4.559399999999999
1137,2,17,9,1.11,-0.5,4.571
1138,2,17,10,1.06,-0.3,4.582599999999999
1139,2,17,11,1.04,-0.1,4.5942
1140,2,17,12,0.92,0.1,4.6057999999999995
1141,2,17,13,0.87,0.4,4.6232
1142,2,17,14,0.87,0.5,4.629
1143,2,17,15,0.87,0.6,4.634799999999999
1144,2,17,16,0.87,0.7,4.6406
1145,2,17,17,0.87,0.7,4.6406
1146,2,17,18,0.87,0.9,4.6522
1147,2,17,19,0.87,1.3,4.6754
1148,2,17,20,0.86,1.1,4.663799999999999
1149,2,17,21,0.86,0.8,4.6464
1150,2,17,22,0.86,1.5,4.686999999999999
1151,2,17,23,0.64,2.5,4.744999999999999
1152,2,17,24,0.63,3.1,4.7798
1153,2,18,1,0.62,3.8,4.820399999999999
1154,2,18,2,0.62,3.8,4.820399999999999
1155,2,18,3,0.62,4.2,4.8435999999999995
1156,2,18,4,0.62,4.3,4.849399999999999
1157,2,18,5,0.62,4.4,4.8552
1158,2,18,6,0.84,4.9,4.8842
1159,2,18,7,0.86,5.1,4.8957999999999995
1160,2,18,8,0.87,5.2,4.901599999999999
1161,2,18,9,0.88,5.5,4.919
1162,2,18,10,0.88,5.1,4.8957999999999995
1163,2,18,11,0.88,5.1,4.8957999999999995
1164,2,18,12,0.88,4.8,4.878399999999999
1165,2,18,13,0.87,4.9,4.8842
1166,2,18,14,0.86,5.0,4.89
1167,2,18,15,0.86,4.6,4.8668
1168,2,18,16,0.86,4.5,4.861
1169,2,18,17,0.86,4.6,4.8668
1170,2,18,18,0.87,4.8,4.878399999999999
1171,2,18,19,0.87,4.7,4.872599999999999
1172,2,18,20,0.86,4.7,4.872599999999999
1173,2,18,21,0.85,5.0,4.89
1174,2,18,22,0.85,4.9,4.8842
1175,2,18,23,0.63,4.9,4.8842
1176,2,18,24,0.62,5.4,4.9132
1177,2,19,1,0.61,5.7,4.9306
1178,2,19,2,0.6,6.2,4.9596
1179,2,19,3,0.6,6.0,4.9479999999999995
1180,2,19,4,0.6,6.3,4.9654
1181,2,19,5,0.61,6.0,4.9479999999999995
1182,2,19,6,0.83,5.8,4.9364
1183,2,19,7,0.84,5.6,4.924799999999999
1184,2,19,8,0.85,6.0,4.9479999999999995
1185,2,19,9,0.86,5.9,4.9422
1186,2,19,10,0.85,6.4,4.9712
1187,2,19,11,0.85,6.6,4.982799999999999
1188,2,19,12,0.85,6.7,4.9886
1189,2,19,13,0.85,5.9,4.9422
1190,2,19,14,0.85,6.1,4.953799999999999
1191,2,19,15,0.85,5.9,4.9422
1192,2,19,16,0.85,5.6,4.924799999999999
1193,2,19,17,0.85,5.2,4.901599999999999
1194,2,19,18,0.85,4.8,4.878399999999999
1195,2,19,19,0.85,4.4,4.8552
1196,2,19,20,0.85,4.3,4.849399999999999
1197,2,19,21,0.85,4.2,4.8435999999999995
1198,2,19,22,0.84,4.1,4.8378
1199,2,19,23,0.63,4.1,4.8378
1200,2,19,24,0.62,4.1,4.8378
1201,2,20,1,0.6,4.0,4.832
1202,2,20,2,0.59,3.6,4.8088
1203,2,20,3,0.59,3.2,4.7856
1204,2,20,4,0.6,3.0,4.774
1205,2,20,5,0.61,3.1,4.7798
1206,2,20,6,0.83,3.3,4.791399999999999
1207,2,20,7,0.84,3.5,4.803
1208,2,20,8,0.85,3.9,4.8262
1209,2,20,9,0.85,4.0,4.832
1210,2,20,10,0.85,4.2,4.8435999999999995
1211,2,20,11,0.85,4.3,4.849399999999999
1212,2,20,12,0.85,4.1,4.8378
1213,2,20,13,0.85,3.5,4.803
1214,2,20,14,0.85,2.5,4.744999999999999
1215,2,20,15,0.85,1.9,4.7101999999999995
1216,2,20,16,0.85,1.5,4.686999999999999
