Månad,Dag,Veckodag,Timme,Årstimme,Nordpool 2015 (SEK/MWh),Nordpool 2013 (SEK/MWh),Nordpool 2010 (SEK/MWh),Nordpool 2015 (öre/kWh),Nordpool 2013 (öre/kWh),Nordpool 2010 (öre/kWh),Elbolagets påslag (öre/kWh),Elcertifikat (öre/kWh),Energiskatt (öre/kWh),Elöverföring nät (Lkp) (öre/kWh),Totalt Nordpool 2015 (SEK/kWh),Totalt Nordpool 2013 (SEK/kWh),Totalt Nordpool 2010 (SEK/kWh)
12,13,Sön,18,8322, 400.38    , 328.75    , 1 574.55    , 40.04    , 32.88    , 157.46    , 2.0    , 3.0    , 29.4    , 3.7    , 0.78    , 0.71    , 1.96    
12,13,Sön,19,8323, 389.26    , 323.86    , 1 369.74    , 38.93    , 32.39    , 136.97    , 2.0    , 3.0    , 29.4    , 3.7    , 0.77    , 0.70    , 1.75    
12,13,Sön,20,8324, 261.75    , 319.07    , 1 468.08    , 26.18    , 31.91    , 146.81    , 2.0    , 3.0    , 29.4    , 3.7    , 0.64    , 0.70    , 1.85    
12,13,Sön,21,8325, 258.20    , 314.91    , 1 237.07    , 25.82    , 31.49    , 123.71    , 2.0    , 3.0    , 29.4    , 3.7    , 0.64    , 0.70    , 1.62    
12,13,Sön,22,8326, 228.40    , 315.45    , 1 070.70    , 22.84    , 31.55    , 107.07    , 2.0    , 3.0    , 29.4    , 3.7    , 0.61    , 0.70    , 1.45    
12,13,Sön,23,8327, 208.97    , 308.03    , 792.84    , 20.90    , 30.80    , 79.28    , 2.0    , 3.0    , 29.4    , 3.7    , 0.59    , 0.69    , 1.17    
12,13,Sön,24,8328, 201.31    , 299.07    , 740.43    , 20.13    , 29.91    , 74.04    , 2.0    , 3.0    , 29.4    , 3.7    , 0.58    , 0.68    , 1.12    
12,14,Mån,1,8329, 208.60    , 290.97    , 783.89    , 20.86    , 29.10    , 78.39    , 2.0    , 3.0    , 29.4    , 3.7    , 0.59    , 0.67    , 1.16    
12,14,Mån,2,8330, 201.31    , 285.18    , 768.17    , 20.13    , 28.52    , 76.82    , 2.0    , 3.0    , 29.4    , 3.7    , 0.58    , 0.67    , 1.15    
12,14,Mån,3,8331, 199.53    , 284.00    , 759.31    , 19.95    , 28.40    , 75.93    , 2.0    , 3.0    , 29.4    , 3.7    , 0.58    , 0.67    , 1.14    
12,14,Mån,4,8332, 196.83    , 284.19    , 766.62    , 19.68    , 28.42    , 76.66    , 2.0    , 3.0    , 29.4    , 3.7    , 0.58    , 0.67    , 1.15    
12,14,Mån,5,8333, 204.30    , 285.00    , 794.59    , 20.43    , 28.50    , 79.46    , 2.0    , 3.0    , 29.4    , 3.7    , 0.59    , 0.67    , 1.18    
12,14,Mån,6,8334, 229.99    , 288.71    , 850.34    , 23.00    , 28.87    , 85.03    , 2.0    , 3.0    , 29.4    , 25.0    , 0.82    , 0.88    , 1.44    
12,14,Mån,7,8335, 310.60    , 288.80    , 943.47    , 31.06    , 28.88    , 94.35    , 2.0    , 3.0    , 29.4    , 25.0    , 0.90    , 0.88    , 1.54    
12,14,Mån,8,8336, 499.40    , 291.52    , 1 827.72    , 49.94    , 29.15    , 182.77    , 2.0    , 3.0    , 29.4    , 25.0    , 1.09    , 0.89    , 2.42    
12,14,Mån,9,8337, 529.66    , 294.50    , 1 629.85    , 52.97    , 29.45    , 162.99    , 2.0    , 3.0    , 29.4    , 25.0    , 1.12    , 0.89    , 2.22    
12,14,Mån,10,8338, 481.09    , 296.04    , 1 376.41    , 48.11    , 29.60    , 137.64    , 2.0    , 3.0    , 29.4    , 25.0    , 1.08    , 0.89    , 1.97    
12,14,Mån,11,8339, 448.02    , 298.30    , 1 371.38    , 44.80    , 29.83    , 137.14    , 2.0    , 3.0    , 29.4    , 25.0    , 1.04    , 0.89    , 1.97    
12,14,Mån,12,8340, 426.35    , 298.39    , 1 819.40    , 42.64    , 29.84    , 181.94    , 2.0    , 3.0    , 29.4    , 25.0    , 1.02    , 0.89    , 2.41    
12,14,Mån,13,8341, 402.15    , 297.22    , 1 395.78    , 40.22    , 29.72    , 139.58    , 2.0    , 3.0    , 29.4    , 25.0    , 1.00    , 0.89    , 1.99    
12,14,Mån,14,8342, 435.69    , 295.86    , 1 371.02    , 43.57    , 29.59    , 137.10    , 2.0    , 3.0    , 29.4    , 25.0    , 1.03    , 0.89    , 1.97    
12,14,Mån,15,8343, 438.30    , 295.59    , 1 575.65    , 43.83    , 29.56    , 157.57    , 2.0    , 3.0    , 29.4    , 25.0    , 1.03    , 0.89    , 2.17    
12,14,Mån,16,8344, 467.45    , 297.40    , 1 666.22    , 46.75    , 29.74    , 166.62    , 2.0    , 3.0    , 29.4    , 25.0    , 1.06    , 0.89    , 2.26    
12,14,Mån,17,8345, 490.34    , 305.36    , 2 174.65    , 49.03    , 30.54    , 217.47    , 2.0    , 3.0    , 29.4    , 25.0    , 1.08    , 0.90    , 2.77    
12,14,Mån,18,8346, 576.93    , 307.54    , 2 101.08    , 57.69    , 30.75    , 210.11    , 2.0    , 3.0    , 29.4    , 25.0    , 1.17    , 0.90    , 2.70    
12,14,Mån,19,8347, 484.17    , 306.99    , 2 306.35    , 48.42    , 30.70    , 230.64    , 2.0    , 3.0    , 29.4    , 25.0    , 1.08    , 0.90    , 2.90    
12,14,Mån,20,8348, 427.93    , 297.85    , 1 377.51    , 42.79    , 29.79    , 137.75    , 2.0    , 3.0    , 29.4    , 25.0    , 1.02    , 0.89    , 1.97    
12,14,Mån,21,8349, 316.77    , 291.52    , 1 375.13    , 31.68    , 29.15    , 137.51    , 2.0    , 3.0    , 29.4    , 25.0    , 0.91    , 0.89    , 1.97    
12,14,Mån,22,8350, 268.85    , 286.00    , 1 299.36    , 26.89    , 28.60    , 129.94    , 2.0    , 3.0    , 29.4    , 25.0    , 0.86    , 0.88    , 1.89    
12,14,Mån,23,8351, 205.89    , 285.45    , 819.26    , 20.59    , 28.55    , 81.93    , 2.0    , 3.0    , 29.4    , 3.7    , 0.59    , 0.67    , 1.20    
12,14,Mån,24,8352, 195.42    , 277.67    , 757.85    , 19.54    , 27.77    , 75.79    , 2.0    , 3.0    , 29.4    , 3.7    , 0.58    , 0.66    , 1.14    
12,15,Tis,1,8353, 191.35    , 268.29    , 741.55    , 19.14    , 26.83    , 74.16    , 2.0    , 3.0    , 29.4    , 3.7    , 0.57    , 0.65    , 1.12    
12,15,Tis,2,8354, 188.46    , 262.97    , 732.14    , 18.85    , 26.30    , 73.21    , 2.0    , 3.0    , 29.4    , 3.7    , 0.57    , 0.64    , 1.11    
12,15,Tis,3,8355, 186.87    , 258.73    , 722.92    , 18.69    , 25.87    , 72.29    , 2.0    , 3.0    , 29.4    , 3.7    , 0.57    , 0.64    , 1.10    
12,15,Tis,4,8356, 188.46    , 256.38    , 731.32    , 18.85    , 25.64    , 73.13    , 2.0    , 3.0    , 29.4    , 3.7    , 0.57    , 0.64    , 1.11    
12,15,Tis,5,8357, 192.66    , 255.66    , 747.40    , 19.27    , 25.57    , 74.74    , 2.0    , 3.0    , 29.4    , 3.7    , 0.57    , 0.64    , 1.13    
12,15,Tis,6,8358, 197.24    , 261.16    , 827.98    , 19.72    , 26.12    , 82.80    , 2.0    , 3.0    , 29.4    , 25.0    , 0.79    , 0.86    , 1.42    
12,15,Tis,7,8359, 247.63    , 266.22    , 839.67    , 24.76    , 26.62    , 83.97    , 2.0    , 3.0    , 29.4    , 25.0    , 0.84    , 0.86    , 1.43    
12,15,Tis,8,8360, 467.31    , 267.84    , 1 113.65    , 46.73    , 26.78    , 111.37    , 2.0    , 3.0    , 29.4    , 25.0    , 1.06    , 0.86    , 1.71    
12,15,Tis,9,8361, 502.08    , 270.46    , 1 142.98    , 50.21    , 27.05    , 114.30    , 2.0    , 3.0    , 29.4    , 25.0    , 1.10    , 0.86    , 1.74    
12,15,Tis,10,8362, 498.72    , 273.89    , 1 138.78    , 49.87    , 27.39    , 113.88    , 2.0    , 3.0    , 29.4    , 25.0    , 1.09    , 0.87    , 1.73    
12,15,Tis,11,8363, 477.50    , 278.04    , 1 136.86    , 47.75    , 27.80    , 113.69    , 2.0    , 3.0    , 29.4    , 25.0    , 1.07    , 0.87    , 1.73    
12,15,Tis,12,8364, 480.39    , 280.20    , 1 191.03    , 48.04    , 28.02    , 119.10    , 2.0    , 3.0    , 29.4    , 25.0    , 1.07    , 0.87    , 1.79    
12,15,Tis,13,8365, 474.04    , 280.39    , 1 199.35    , 47.40    , 28.04    , 119.94    , 2.0    , 3.0    , 29.4    , 25.0    , 1.07    , 0.87    , 1.79    
12,15,Tis,14,8366, 471.79    , 281.74    , 1 159.61    , 47.18    , 28.17    , 115.96    , 2.0    , 3.0    , 29.4    , 25.0    , 1.07    , 0.88    , 1.75    
12,15,Tis,15,8367, 463.66    , 285.26    , 1 372.29    , 46.37    , 28.53    , 137.23    , 2.0    , 3.0    , 29.4    , 25.0    , 1.06    , 0.88    , 1.97    
12,15,Tis,16,8368, 467.77    , 293.47    , 1 297.56    , 46.78    , 29.35    , 129.76    , 2.0    , 3.0    , 29.4    , 25.0    , 1.06    , 0.89    , 1.89    
12,15,Tis,17,8369, 476.37    , 300.24    , 1 368.73    , 47.64    , 30.02    , 136.87    , 2.0    , 3.0    , 29.4    , 25.0    , 1.07    , 0.89    , 1.96    
12,15,Tis,18,8370, 516.48    , 305.92    , 1 327.34    , 51.65    , 30.59    , 132.73    , 2.0    , 3.0    , 29.4    , 25.0    , 1.11    , 0.90    , 1.92    
12,15,Tis,19,8371, 487.50    , 304.12    , 1 192.22    , 48.75    , 30.41    , 119.22    , 2.0    , 3.0    , 29.4    , 25.0    , 1.08    , 0.90    , 1.79    
12,15,Tis,20,8372, 414.12    , 297.80    , 1 118.77    , 41.41    , 29.78    , 111.88    , 2.0    , 3.0    , 29.4    , 25.0    , 1.01    , 0.89    , 1.71    
12,15,Tis,21,8373, 267.07    , 293.20    , 990.23    , 26.71    , 29.32    , 99.02    , 2.0    , 3.0    , 29.4    , 25.0    , 0.86    , 0.89    , 1.58    
12,15,Tis,22,8374, 228.47    , 288.33    , 958.62    , 22.85    , 28.83    , 95.86    , 2.0    , 3.0    , 29.4    , 25.0    , 0.82    , 0.88    , 1.55    
12,15,Tis,23,8375, 196.87    , 283.63    , 760.74    , 19.69    , 28.36    , 76.07    , 2.0    , 3.0    , 29.4    , 3.7    , 0.58    , 0.66    , 1.14    
12,15,Tis,24,8376, 189.95    , 272.71    , 731.05    , 19.00    , 27.27    , 73.11    , 2.0    , 3.0    , 29.4    , 3.7    , 0.57    , 0.65    , 1.11    
12,16,Ons,1,8377, 191.16    , 257.01    , 703.69    , 19.12    , 25.70    , 70.37    , 2.0    , 3.0    , 29.4    , 3.7    , 0.57    , 0.64    , 1.08    
12,16,Ons,2,8378, 185.14    , 249.25    , 693.80    , 18.51    , 24.93    , 69.38    , 2.0    , 3.0    , 29.4    , 3.7    , 0.57    , 0.63    , 1.07    
12,16,Ons,3,8379, 182.83    , 244.47    , 686.80    , 18.28    , 24.45    , 68.68    , 2.0    , 3.0    , 29.4    , 3.7    , 0.56    , 0.63    , 1.07    
12,16,Ons,4,8380, 183.84    , 246.45    , 686.17    , 18.38    , 24.65    , 68.62    , 2.0    , 3.0    , 29.4    , 3.7    , 0.56    , 0.63    , 1.07    
12,16,Ons,5,8381, 189.21    , 255.84    , 691.43    , 18.92    , 25.58    , 69.14    , 2.0    , 3.0    , 29.4    , 3.7    , 0.57    , 0.64    , 1.07    
12,16,Ons,6,8382, 217.08    , 264.95    , 706.14    , 21.71    , 26.50    , 70.61    , 2.0    , 3.0    , 29.4    , 25.0    , 0.81    , 0.86    , 1.30    
12,16,Ons,7,8383, 287.52    , 280.11    , 713.14    , 28.75    , 28.01    , 71.31    , 2.0    , 3.0    , 29.4    , 25.0    , 0.88    , 0.87    , 1.31    
12,16,Ons,8,8384, 422.49    , 291.58    , 734.56    , 42.25    , 29.16    , 73.46    , 2.0    , 3.0    , 29.4    , 25.0    , 1.02    , 0.89    , 1.33    
12,16,Ons,9,8385, 420.64    , 296.72    , 733.11    , 42.06    , 29.67    , 73.31    , 2.0    , 3.0    , 29.4    , 25.0    , 1.01    , 0.89    , 1.33    
12,16,Ons,10,8386, 410.92    , 294.91    , 726.85    , 41.09    , 29.49    , 72.69    , 2.0    , 3.0    , 29.4    , 25.0    , 1.00    , 0.89    , 1.32    
12,16,Ons,11,8387, 392.87    , 289.77    , 726.66    , 39.29    , 28.98    , 72.67    , 2.0    , 3.0    , 29.4    , 25.0    , 0.99    , 0.88    , 1.32    
12,16,Ons,12,8388, 407.31    , 288.15    , 726.03    , 40.73    , 28.82    , 72.60    , 2.0    , 3.0    , 29.4    , 25.0    , 1.00    , 0.88    , 1.32    
12,16,Ons,13,8389, 391.76    , 287.51    , 720.58    , 39.18    , 28.75    , 72.06    , 2.0    , 3.0    , 29.4    , 25.0    , 0.99    , 0.88    , 1.31    
12,16,Ons,14,8390, 398.14    , 288.15    , 716.22    , 39.81    , 28.82    , 71.62    , 2.0    , 3.0    , 29.4    , 25.0    , 0.99    , 0.88    , 1.31    
12,16,Ons,15,8391, 372.13    , 292.30    , 716.59    , 37.21    , 29.23    , 71.66    , 2.0    , 3.0    , 29.4    , 25.0    , 0.97    , 0.89    , 1.31    
12,16,Ons,16,8392, 392.40    , 293.29    , 736.47    , 39.24    , 29.33    , 73.65    , 2.0    , 3.0    , 29.4    , 25.0    , 0.99    , 0.89    , 1.33    
12,16,Ons,17,8393, 471.64    , 297.35    , 803.84    , 47.16    , 29.74    , 80.38    , 2.0    , 3.0    , 29.4    , 25.0    , 1.07    , 0.89    , 1.40    
12,16,Ons,18,8394, 453.87    , 299.34    , 808.66    , 45.39    , 29.93    , 80.87    , 2.0    , 3.0    , 29.4    , 25.0    , 1.05    , 0.89    , 1.40    
12,16,Ons,19,8395, 403.51    , 297.62    , 771.88    , 40.35    , 29.76    , 77.19    , 2.0    , 3.0    , 29.4    , 25.0    , 1.00    , 0.89    , 1.37    
12,16,Ons,20,8396, 359.36    , 294.91    , 726.85    , 35.94    , 29.49    , 72.69    , 2.0    , 3.0    , 29.4    , 25.0    , 0.95    , 0.89    , 1.32    
12,16,Ons,21,8397, 312.42    , 291.12    , 715.77    , 31.24    , 29.11    , 71.58    , 2.0    , 3.0    , 29.4    , 25.0    , 0.91    , 0.89    , 1.31    
12,16,Ons,22,8398, 275.30    , 287.42    , 703.87    , 27.53    , 28.74    , 70.39    , 2.0    , 3.0    , 29.4    , 25.0    , 0.87    , 0.88    , 1.30    
12,16,Ons,23,8399, 228.28    , 281.29    , 691.98    , 22.83    , 28.13    , 69.20    , 2.0    , 3.0    , 29.4    , 3.7    , 0.61    , 0.66    , 1.07    
12,16,Ons,24,8400, 192.92    , 271.27    , 678.45    , 19.29    , 27.13    , 67.85    , 2.0    , 3.0    , 29.4    , 3.7    , 0.57    , 0.65    , 1.06    
12,17,Tor,1,8401, 182.61    , 259.39    , 686.06    , 18.26    , 25.94    , 68.61    , 2.0    , 3.0    , 29.4    , 3.7    , 0.56    , 0.64    , 1.07    
12,17,Tor,2,8402, 178.07    , 250.62    , 681.44    , 17.81    , 25.06    , 68.14    , 2.0    , 3.0    , 29.4    , 3.7    , 0.56    , 0.63    , 1.06    
12,17,Tor,3,8403, 176.02    , 230.08    , 679.99    , 17.60    , 23.01    , 68.00    , 2.0    , 3.0    , 29.4    , 3.7    , 0.56    , 0.61    , 1.06    
12,17,Tor,4,8404, 175.56    , 247.45    , 682.80    , 17.56    , 24.75    , 68.28    , 2.0    , 3.0    , 29.4    , 3.7    , 0.56    , 0.63    , 1.06    
12,17,Tor,5,8405, 181.78    , 262.11    , 701.01    , 18.18    , 26.21    , 70.10    , 2.0    , 3.0    , 29.4    , 3.7    , 0.56    , 0.64    , 1.08    
12,17,Tor,6,8406, 187.44    , 272.33    , 727.74    , 18.74    , 27.23    , 72.77    , 2.0    , 3.0    , 29.4    , 25.0    , 0.78    , 0.87    , 1.32    
12,17,Tor,7,8407, 233.83    , 296.49    , 745.86    , 23.38    , 29.65    , 74.59    , 2.0    , 3.0    , 29.4    , 25.0    , 0.83    , 0.89    , 1.34    
12,17,Tor,8,8408, 361.98    , 315.12    , 807.74    , 36.20    , 31.51    , 80.77    , 2.0    , 3.0    , 29.4    , 25.0    , 0.96    , 0.91    , 1.40    
12,17,Tor,9,8409, 374.97    , 346.25    , 815.90    , 37.50    , 34.63    , 81.59    , 2.0    , 3.0    , 29.4    , 25.0    , 0.97    , 0.94    , 1.41    
12,17,Tor,10,8410, 374.78    , 323.81    , 787.81    , 37.48    , 32.38    , 78.78    , 2.0    , 3.0    , 29.4    , 25.0    , 0.97    , 0.92    , 1.38    
12,17,Tor,11,8411, 332.66    , 320.64    , 769.33    , 33.27    , 32.06    , 76.93    , 2.0    , 3.0    , 29.4    , 25.0    , 0.93    , 0.91    , 1.36    
12,17,Tor,12,8412, 370.14    , 321.01    , 767.24    , 37.01    , 32.10    , 76.72    , 2.0    , 3.0    , 29.4    , 25.0    , 0.96    , 0.92    , 1.36    
12,17,Tor,13,8413, 327.00    , 316.12    , 810.37    , 32.70    , 31.61    , 81.04    , 2.0    , 3.0    , 29.4    , 25.0    , 0.92    , 0.91    , 1.40    
12,17,Tor,14,8414, 320.04    , 317.93    , 782.28    , 32.00    , 31.79    , 78.23    , 2.0    , 3.0    , 29.4    , 25.0    , 0.91    , 0.91    , 1.38    
12,17,Tor,15,8415, 314.65    , 329.96    , 737.16    , 31.47    , 33.00    , 73.72    , 2.0    , 3.0    , 29.4    , 25.0    , 0.91    , 0.92    , 1.33    
12,17,Tor,16,8416, 326.62    , 394.29    , 735.26    , 32.66    , 39.43    , 73.53    , 2.0    , 3.0    , 29.4    , 25.0    , 0.92    , 0.99    , 1.33    
12,17,Tor,17,8417, 354.93    , 440.07    , 764.52    , 35.49    , 44.01    , 76.45    , 2.0    , 3.0    , 29.4    , 25.0    , 0.95    , 1.03    , 1.36    
12,17,Tor,18,8418, 374.97    , 437.90    , 786.27    , 37.50    , 43.79    , 78.63    , 2.0    , 3.0    , 29.4    , 25.0    , 0.97    , 1.03    , 1.38    
12,17,Tor,19,8419, 327.00    , 407.32    , 772.50    , 32.70    , 40.73    , 77.25    , 2.0    , 3.0    , 29.4    , 25.0    , 0.92    , 1.00    , 1.37    
12,17,Tor,20,8420, 262.51    , 332.50    , 720.49    , 26.25    , 33.25    , 72.05    , 2.0    , 3.0    , 29.4    , 25.0    , 0.86    , 0.93    , 1.31    
12,17,Tor,21,8421, 196.62    , 308.88    , 704.64    , 19.66    , 30.89    , 70.46    , 2.0    , 3.0    , 29.4    , 25.0    , 0.79    , 0.90    , 1.30    
12,17,Tor,22,8422, 191.89    , 301.01    , 699.29    , 19.19    , 30.10    , 69.93    , 2.0    , 3.0    , 29.4    , 25.0    , 0.79    , 0.90    , 1.29    
12,17,Tor,23,8423, 182.80    , 299.29    , 687.15    , 18.28    , 29.93    , 68.72    , 2.0    , 3.0    , 29.4    , 3.7    , 0.56    , 0.68    , 1.07    
12,17,Tor,24,8424, 175.00    , 289.07    , 668.30    , 17.50    , 28.91    , 66.83    , 2.0    , 3.0    , 29.4    , 3.7    , 0.56    , 0.67    , 1.05    
12,18,Fre,1,8425, 161.02    , 279.42    , 699.28    , 16.10    , 27.94    , 69.93    , 2.0    , 3.0    , 29.4    , 3.7    , 0.54    , 0.66    , 1.08    
12,18,Fre,2,8426, 155.63    , 275.89    , 680.03    , 15.56    , 27.59    , 68.00    , 2.0    , 3.0    , 29.4    , 3.7    , 0.54    , 0.66    , 1.06    
12,18,Fre,3,8427, 151.55    , 272.27    , 674.51    , 15.16    , 27.23    , 67.45    , 2.0    , 3.0    , 29.4    , 3.7    , 0.53    , 0.65    , 1.06    
12,18,Fre,4,8428, 151.92    , 272.27    , 675.87    , 15.19    , 27.23    , 67.59    , 2.0    , 3.0    , 29.4    , 3.7    , 0.53    , 0.65    , 1.06    
12,18,Fre,5,8429, 157.67    , 276.07    , 697.75    , 15.77    , 27.61    , 69.78    , 2.0    , 3.0    , 29.4    , 3.7    , 0.54    , 0.66    , 1.08    
12,18,Fre,6,8430, 162.60    , 284.04    , 704.35    , 16.26    , 28.40    , 70.44    , 2.0    , 3.0    , 29.4    , 25.0    , 0.76    , 0.88    , 1.30    
12,18,Fre,7,8431, 172.07    , 310.04    , 704.98    , 17.21    , 31.00    , 70.50    , 2.0    , 3.0    , 29.4    , 25.0    , 0.77    , 0.90    , 1.30    
12,18,Fre,8,8432, 183.86    , 343.55    , 709.77    , 18.39    , 34.36    , 70.98    , 2.0    , 3.0    , 29.4    , 25.0    , 0.78    , 0.94    , 1.30    
12,18,Fre,9,8433, 188.41    , 346.99    , 702.45    , 18.84    , 34.70    , 70.25    , 2.0    , 3.0    , 29.4    , 25.0    , 0.78    , 0.94    , 1.30    
12,18,Fre,10,8434, 187.02    , 344.37    , 715.19    , 18.70    , 34.44    , 71.52    , 2.0    , 3.0    , 29.4    , 25.0    , 0.78    , 0.94    , 1.31    
12,18,Fre,11,8435, 185.44    , 333.41    , 724.23    , 18.54    , 33.34    , 72.42    , 2.0    , 3.0    , 29.4    , 25.0    , 0.78    , 0.93    , 1.32    
12,18,Fre,12,8436, 182.75    , 331.96    , 723.87    , 18.28    , 33.20    , 72.39    , 2.0    , 3.0    , 29.4    , 25.0    , 0.78    , 0.93    , 1.32    
12,18,Fre,13,8437, 178.01    , 330.06    , 718.72    , 17.80    , 33.01    , 71.87    , 2.0    , 3.0    , 29.4    , 25.0    , 0.77    , 0.92    , 1.31    
12,18,Fre,14,8438, 173.92    , 332.05    , 718.27    , 17.39    , 33.21    , 71.83    , 2.0    , 3.0    , 29.4    , 25.0    , 0.77    , 0.93    , 1.31    
12,18,Fre,15,8439, 172.62    , 330.96    , 723.15    , 17.26    , 33.10    , 72.32    , 2.0    , 3.0    , 29.4    , 25.0    , 0.77    , 0.92    , 1.32    
12,18,Fre,16,8440, 173.09    , 386.57    , 752.71    , 17.31    , 38.66    , 75.27    , 2.0    , 3.0    , 29.4    , 25.0    , 0.77    , 0.98    , 1.35    
12,18,Fre,17,8441, 174.95    , 423.26    , 790.59    , 17.50    , 42.33    , 79.06    , 2.0    , 3.0    , 29.4    , 25.0    , 0.77    , 1.02    , 1.38    
12,18,Fre,18,8442, 175.32    , 386.30    , 794.48    , 17.53    , 38.63    , 79.45    , 2.0    , 3.0    , 29.4    , 25.0    , 0.77    , 0.98    , 1.39    
12,18,Fre,19,8443, 172.35    , 333.41    , 767.45    , 17.24    , 33.34    , 76.75    , 2.0    , 3.0    , 29.4    , 25.0    , 0.77    , 0.93    , 1.36    
12,18,Fre,20,8444, 168.35    , 319.64    , 744.30    , 16.84    , 31.96    , 74.43    , 2.0    , 3.0    , 29.4    , 25.0    , 0.76    , 0.91    , 1.34    
12,18,Fre,21,8445, 163.99    , 296.72    , 721.97    , 16.40    , 29.67    , 72.20    , 2.0    , 3.0    , 29.4    , 25.0    , 0.76    , 0.89    , 1.32    
12,18,Fre,22,8446, 163.25    , 291.20    , 725.59    , 16.33    , 29.12    , 72.56    , 2.0    , 3.0    , 29.4    , 25.0    , 0.76    , 0.89    , 1.32    
12,18,Fre,23,8447, 154.61    , 279.88    , 718.90    , 15.46    , 27.99    , 71.89    , 2.0    , 3.0    , 29.4    , 3.7    , 0.54    , 0.66    , 1.10    
12,18,Fre,24,8448, 143.56    , 269.37    , 701.27    , 14.36    , 26.94    , 70.13    , 2.0    , 3.0    , 29.4    , 3.7    , 0.52    , 0.65    , 1.08    
12,19,Lör,1,8449, 135.46    , 258.57    , 722.03    , 13.55    , 25.86    , 72.20    , 2.0    , 3.0    , 29.4    , 3.7    , 0.52    , 0.64    , 1.10    
12,19,Lör,2,8450, 128.05    , 248.50    , 718.97    , 12.81    , 24.85    , 71.90    , 2.0    , 3.0    , 29.4    , 3.7    , 0.51    , 0.63    , 1.10    
12,19,Lör,3,8451, 123.88    , 240.95    , 718.25    , 12.39    , 24.10    , 71.83    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.62    , 1.10    
12,19,Lör,4,8452, 122.31    , 243.55    , 716.62    , 12.23    , 24.36    , 71.66    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.62    , 1.10    
12,19,Lör,5,8453, 126.01    , 255.15    , 719.69    , 12.60    , 25.52    , 71.97    , 2.0    , 3.0    , 29.4    , 3.7    , 0.51    , 0.64    , 1.10    
12,19,Lör,6,8454, 130.46    , 263.69    , 723.47    , 13.05    , 26.37    , 72.35    , 2.0    , 3.0    , 29.4    , 3.7    , 0.51    , 0.64    , 1.10    
12,19,Lör,7,8455, 138.15    , 274.03    , 728.79    , 13.82    , 27.40    , 72.88    , 2.0    , 3.0    , 29.4    , 3.7    , 0.52    , 0.66    , 1.11    
12,19,Lör,8,8456, 143.25    , 282.75    , 725.91    , 14.33    , 28.28    , 72.59    , 2.0    , 3.0    , 29.4    , 3.7    , 0.52    , 0.66    , 1.11    
12,19,Lör,9,8457, 143.99    , 287.43    , 728.61    , 14.40    , 28.74    , 72.86    , 2.0    , 3.0    , 29.4    , 3.7    , 0.52    , 0.67    , 1.11    
12,19,Lör,10,8458, 147.60    , 284.73    , 742.58    , 14.76    , 28.47    , 74.26    , 2.0    , 3.0    , 29.4    , 3.7    , 0.53    , 0.67    , 1.12    
12,19,Lör,11,8459, 150.47    , 286.26    , 770.07    , 15.05    , 28.63    , 77.01    , 2.0    , 3.0    , 29.4    , 3.7    , 0.53    , 0.67    , 1.15    
12,19,Lör,12,8460, 150.20    , 291.29    , 780.44    , 15.02    , 29.13    , 78.04    , 2.0    , 3.0    , 29.4    , 3.7    , 0.53    , 0.67    , 1.16    
